inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
That is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		That is	that	, therefore, 	True	56
That is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		That is	that	; therefore, 	True	56
That is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		That is	that	, in short, 	True	55
That is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		That is	that	; in short, 	True	55
This is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		This is	that	, by contrast, 	False	58
This is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		This is	that	; by contrast, 	False	58
This is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		This is	that	, on the other hand, 	False	64
This is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		This is	that	; on the other hand, 	False	64
This is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		This is	that	, thus, 	True	51
This is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		This is	that	; thus, 	True	51
This is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		This is	that	, that is, 	True	54
This is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		This is	that	; that is, 	True	54
This is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		This is	that	, therefore, 	True	56
This is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		This is	that	; therefore, 	True	56
This is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		This is	that	, in short, 	True	55
This is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		This is	that	; in short, 	True	55
Here is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		Here is	that	, by contrast, 	False	58
Here is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		Here is	that	; by contrast, 	False	58
Here is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		Here is	that	, on the other hand, 	False	64
Here is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		Here is	that	; on the other hand, 	False	64
Here is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		Here is	that	, thus, 	True	51
Here is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		Here is	that	; thus, 	True	51
Here is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		Here is	that	, that is, 	True	54
Here is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		Here is	that	; that is, 	True	54
Here is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		Here is	that	, therefore, 	True	56
Here is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		Here is	that	; therefore, 	True	56
Here is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		Here is	that	, in short, 	True	55
Here is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		Here is	that	; in short, 	True	55
That is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		That is	that	, by contrast, 	False	60
That is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		That is	that	; by contrast, 	False	60
That is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		That is	that	, on the other hand, 	False	66
That is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		That is	that	; on the other hand, 	False	66
That is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		That is	that	, thus, 	True	53
That is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		That is	that	; thus, 	True	53
That is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		That is	that	, that is, 	True	56
That is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		That is	that	; that is, 	True	56
That is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		That is	that	, therefore, 	True	58
That is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		That is	that	; therefore, 	True	58
That is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		That is	that	, in short, 	True	57
That is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		That is	that	; in short, 	True	57
That is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		That is	that	, by contrast, 	False	58
That is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		That is	that	; by contrast, 	False	58
That is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		That is	that	, on the other hand, 	False	64
That is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		That is	that	; on the other hand, 	False	64
That is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		That is	that	, thus, 	True	51
That is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		That is	that	; thus, 	True	51
That is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		That is	that	, that is, 	True	54
That is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		That is	that	; that is, 	True	54
That is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		That is	that	, therefore, 	True	56
That is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		That is	that	; therefore, 	True	56
That is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		That is	that	, in short, 	True	55
That is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		That is	that	; in short, 	True	55
This is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		This is	that	, by contrast, 	False	60
This is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		This is	that	; by contrast, 	False	60
This is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		This is	that	, on the other hand, 	False	66
This is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		This is	that	; on the other hand, 	False	66
This is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		This is	that	, thus, 	True	53
This is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		This is	that	; thus, 	True	53
This is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		This is	that	, that is, 	True	56
This is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		This is	that	; that is, 	True	56
This is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		This is	that	, therefore, 	True	58
This is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		This is	that	; therefore, 	True	58
This is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		This is	that	, in short, 	True	57
This is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		This is	that	; in short, 	True	57
This is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		This is	that	, by contrast, 	False	58
This is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		This is	that	; by contrast, 	False	58
This is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		This is	that	, on the other hand, 	False	64
This is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		This is	that	; on the other hand, 	False	64
This is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		This is	that	, thus, 	True	51
This is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		This is	that	; thus, 	True	51
This is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		This is	that	, that is, 	True	54
This is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		This is	that	; that is, 	True	54
This is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		This is	that	, therefore, 	True	56
This is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		This is	that	; therefore, 	True	56
This is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		This is	that	, in short, 	True	55
This is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		This is	that	; in short, 	True	55
Here is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		Here is	that	, by contrast, 	False	60
Here is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		Here is	that	; by contrast, 	False	60
Here is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		Here is	that	, on the other hand, 	False	66
Here is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		Here is	that	; on the other hand, 	False	66
Here is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		Here is	that	, thus, 	True	53
Here is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		Here is	that	; thus, 	True	53
Here is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		Here is	that	, that is, 	True	56
Here is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		Here is	that	; that is, 	True	56
Here is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		Here is	that	, therefore, 	True	58
Here is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		Here is	that	; therefore, 	True	58
Here is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		Here is	that	, in short, 	True	57
Here is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		Here is	that	; in short, 	True	57
Here is the bunny that touched the magician, by contrast, the magician touched the bunny.	18	False	True	1		Here is	that	, by contrast, 	False	58
Here is the bunny that touched the magician; by contrast, the magician touched the bunny.	18	False	True	1		Here is	that	; by contrast, 	False	58
Here is the bunny that touched the magician, on the other hand, the magician touched the bunny.	18	False	True	1		Here is	that	, on the other hand, 	False	64
Here is the bunny that touched the magician; on the other hand, the magician touched the bunny.	18	False	True	1		Here is	that	; on the other hand, 	False	64
Here is the bunny that touched the magician, thus, the magician touched the bunny.	18	False	True	1		Here is	that	, thus, 	True	51
Here is the bunny that touched the magician; thus, the magician touched the bunny.	18	False	True	1		Here is	that	; thus, 	True	51
Here is the bunny that touched the magician, that is, the magician touched the bunny.	18	False	True	1		Here is	that	, that is, 	True	54
Here is the bunny that touched the magician; that is, the magician touched the bunny.	18	False	True	1		Here is	that	; that is, 	True	54
Here is the bunny that touched the magician, therefore, the magician touched the bunny.	18	False	True	1		Here is	that	, therefore, 	True	56
Here is the bunny that touched the magician; therefore, the magician touched the bunny.	18	False	True	1		Here is	that	; therefore, 	True	56
Here is the bunny that touched the magician, in short, the magician touched the bunny.	18	False	True	1		Here is	that	, in short, 	True	55
Here is the bunny that touched the magician; in short, the magician touched the bunny.	18	False	True	1		Here is	that	; in short, 	True	55
That is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		That is	that	, by contrast, 	False	58
This is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		This is	that	, by contrast, 	False	58
Here is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	, by contrast, 	False	58
That is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		That is	that	, by contrast, 	False	58
This is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		This is	that	, by contrast, 	False	58
Here is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	, by contrast, 	False	58
That is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		That is	that	; by contrast, 	False	58
This is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		This is	that	; by contrast, 	False	58
Here is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	; by contrast, 	False	58
That is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		That is	that	; by contrast, 	False	58
This is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		This is	that	; by contrast, 	False	58
Here is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	; by contrast, 	False	58
That is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	, on the other hand, 	False	64
This is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	, on the other hand, 	False	64
Here is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	, on the other hand, 	False	64
That is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	, on the other hand, 	False	64
This is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	, on the other hand, 	False	64
Here is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	, on the other hand, 	False	64
That is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	; on the other hand, 	False	64
This is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	; on the other hand, 	False	64
Here is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	; on the other hand, 	False	64
That is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	; on the other hand, 	False	64
This is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	; on the other hand, 	False	64
Here is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	; on the other hand, 	False	64
That is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		That is	that	, thus, 	True	51
This is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		This is	that	, thus, 	True	51
Here is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		Here is	that	, thus, 	True	51
That is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		That is	that	, thus, 	True	51
This is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		This is	that	, thus, 	True	51
Here is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		Here is	that	, thus, 	True	51
That is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		That is	that	; thus, 	True	51
This is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		This is	that	; thus, 	True	51
Here is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		Here is	that	; thus, 	True	51
That is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		That is	that	; thus, 	True	51
This is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		This is	that	; thus, 	True	51
Here is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		Here is	that	; thus, 	True	51
That is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		That is	that	, that is, 	True	54
This is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		This is	that	, that is, 	True	54
Here is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		Here is	that	, that is, 	True	54
That is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		That is	that	, that is, 	True	54
This is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		This is	that	, that is, 	True	54
Here is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		Here is	that	, that is, 	True	54
That is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		That is	that	; that is, 	True	54
This is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		This is	that	; that is, 	True	54
Here is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		Here is	that	; that is, 	True	54
That is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		That is	that	; that is, 	True	54
This is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		This is	that	; that is, 	True	54
Here is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		Here is	that	; that is, 	True	54
That is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		That is	that	, therefore, 	True	56
This is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		This is	that	, therefore, 	True	56
Here is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		Here is	that	, therefore, 	True	56
That is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		That is	that	, therefore, 	True	56
This is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		This is	that	, therefore, 	True	56
Here is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		Here is	that	, therefore, 	True	56
That is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		That is	that	; therefore, 	True	56
This is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		This is	that	; therefore, 	True	56
Here is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		Here is	that	; therefore, 	True	56
That is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		That is	that	; therefore, 	True	56
This is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		This is	that	; therefore, 	True	56
Here is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		Here is	that	; therefore, 	True	56
That is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		That is	that	, in short, 	True	55
This is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		This is	that	, in short, 	True	55
Here is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		Here is	that	, in short, 	True	55
That is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		That is	that	, in short, 	True	55
This is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		This is	that	, in short, 	True	55
Here is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		Here is	that	, in short, 	True	55
That is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		That is	that	; in short, 	True	55
This is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		This is	that	; in short, 	True	55
Here is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		Here is	that	; in short, 	True	55
That is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		That is	that	; in short, 	True	55
This is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		This is	that	; in short, 	True	55
Here is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		Here is	that	; in short, 	True	55
That is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		That is	that	, by contrast, 	False	56
This is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		This is	that	, by contrast, 	False	56
Here is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	, by contrast, 	False	56
That is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		That is	that	; by contrast, 	False	56
This is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		This is	that	; by contrast, 	False	56
Here is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	; by contrast, 	False	56
That is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	, on the other hand, 	False	62
This is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	, on the other hand, 	False	62
Here is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	, on the other hand, 	False	62
That is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	; on the other hand, 	False	62
This is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	; on the other hand, 	False	62
Here is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	; on the other hand, 	False	62
That is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		That is	that	, thus, 	True	49
This is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		This is	that	, thus, 	True	49
Here is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		Here is	that	, thus, 	True	49
That is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		That is	that	; thus, 	True	49
This is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		This is	that	; thus, 	True	49
Here is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		Here is	that	; thus, 	True	49
That is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		That is	that	, that is, 	True	52
This is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		This is	that	, that is, 	True	52
Here is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		Here is	that	, that is, 	True	52
That is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		That is	that	; that is, 	True	52
This is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		This is	that	; that is, 	True	52
Here is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		Here is	that	; that is, 	True	52
That is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		That is	that	, therefore, 	True	54
This is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		This is	that	, therefore, 	True	54
Here is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		Here is	that	, therefore, 	True	54
That is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		That is	that	; therefore, 	True	54
This is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		This is	that	; therefore, 	True	54
Here is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		Here is	that	; therefore, 	True	54
That is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		That is	that	, in short, 	True	53
This is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		This is	that	, in short, 	True	53
Here is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		Here is	that	, in short, 	True	53
That is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		That is	that	; in short, 	True	53
This is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		This is	that	; in short, 	True	53
Here is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		Here is	that	; in short, 	True	53
That is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		That is	that	, by contrast, 	False	58
That is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		That is	that	; by contrast, 	False	58
That is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	, on the other hand, 	False	64
That is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	; on the other hand, 	False	64
That is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		That is	that	, thus, 	True	51
That is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		That is	that	; thus, 	True	51
That is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		That is	that	, that is, 	True	54
That is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		That is	that	; that is, 	True	54
That is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		That is	that	, therefore, 	True	56
That is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		That is	that	; therefore, 	True	56
That is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		That is	that	, in short, 	True	55
That is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		That is	that	; in short, 	True	55
This is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		This is	that	, by contrast, 	False	58
This is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		This is	that	; by contrast, 	False	58
This is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	, on the other hand, 	False	64
This is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		This is	that	; on the other hand, 	False	64
This is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		This is	that	, thus, 	True	51
This is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		This is	that	; thus, 	True	51
This is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		This is	that	, that is, 	True	54
This is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		This is	that	; that is, 	True	54
This is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		This is	that	, therefore, 	True	56
This is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		This is	that	; therefore, 	True	56
This is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		This is	that	, in short, 	True	55
This is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		This is	that	; in short, 	True	55
Here is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	, by contrast, 	False	58
Here is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		Here is	that	; by contrast, 	False	58
Here is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	, on the other hand, 	False	64
Here is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		Here is	that	; on the other hand, 	False	64
Here is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		Here is	that	, thus, 	True	51
Here is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		Here is	that	; thus, 	True	51
Here is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		Here is	that	, that is, 	True	54
Here is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		Here is	that	; that is, 	True	54
Here is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		Here is	that	, therefore, 	True	56
Here is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		Here is	that	; therefore, 	True	56
Here is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		Here is	that	, in short, 	True	55
Here is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		Here is	that	; in short, 	True	55
That is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		That is	that	, by contrast, 	False	60
That is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		That is	that	; by contrast, 	False	60
That is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	, on the other hand, 	False	66
That is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	; on the other hand, 	False	66
That is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		That is	that	, thus, 	True	53
That is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		That is	that	; thus, 	True	53
That is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		That is	that	, that is, 	True	56
That is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		That is	that	; that is, 	True	56
That is the dragon that surprised the child, therefore, the dragon surprised the child.	19	True	True	1		That is	that	, therefore, 	True	58
That is the dragon that surprised the child; therefore, the dragon surprised the child.	19	True	True	1		That is	that	; therefore, 	True	58
That is the dragon that surprised the child, in short, the dragon surprised the child.	19	True	True	1		That is	that	, in short, 	True	57
That is the dragon that surprised the child; in short, the dragon surprised the child.	19	True	True	1		That is	that	; in short, 	True	57
That is the dragon that surprised the child, by contrast, the dragon surprised the child.	19	True	True	1		That is	that	, by contrast, 	False	58
That is the dragon that surprised the child; by contrast, the dragon surprised the child.	19	True	True	1		That is	that	; by contrast, 	False	58
That is the dragon that surprised the child, on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	, on the other hand, 	False	64
That is the dragon that surprised the child; on the other hand, the dragon surprised the child.	19	True	True	1		That is	that	; on the other hand, 	False	64
That is the dragon that surprised the child, thus, the dragon surprised the child.	19	True	True	1		That is	that	, thus, 	True	51
That is the dragon that surprised the child; thus, the dragon surprised the child.	19	True	True	1		That is	that	; thus, 	True	51
That is the dragon that surprised the child, that is, the dragon surprised the child.	19	True	True	1		That is	that	, that is, 	True	54
That is the dragon that surprised the child; that is, the dragon surprised the child.	19	True	True	1		That is	that	; that is, 	True	54
