inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The bunny that the magician touched observed; by contrast, the bunny touched the magician.	18	False	False			that	; by contrast, 	59
The bunny that the magician touched observed; in short, the bunny touched the magician.	18	False	False			that	; in short, 	56
The dragon that the child surprised apologized; by contrast, the dragon apologized.	19	True	False			that	; by contrast, 	63
The dragon that the child surprised apologized; in short, the dragon apologized.	19	True	False			that	; in short, 	60
The dragon that the child surprised apologized; by contrast, the dragon apologized.	19	True	False			that	; by contrast, 	61
The dragon that the child surprised apologized; in short, the dragon apologized.	19	True	False			that	; in short, 	58
The dragon that the child surprised apologized; by contrast, the child surprised the dragon.	19	True	False			that	; by contrast, 	63
The dragon that the child surprised apologized; in short, the child surprised the dragon.	19	True	False			that	; in short, 	60
The dragon that the child surprised apologized; by contrast, the child surprised the dragon.	19	True	False			that	; by contrast, 	61
The dragon that the child surprised apologized; in short, the child surprised the dragon.	19	True	False			that	; in short, 	58
The dragon that the child surprised apologized; by contrast, the child apologized.	19	False	False			that	; by contrast, 	63
The dragon that the child surprised apologized; in short, the child apologized.	19	False	False			that	; in short, 	60
The dragon that the child surprised apologized; by contrast, the child apologized.	19	False	False			that	; by contrast, 	61
The dragon that the child surprised apologized; in short, the child apologized.	19	False	False			that	; in short, 	58
The dragon that the child surprised apologized; by contrast, the dragon surprised the child.	19	False	False			that	; by contrast, 	63
The dragon that the child surprised apologized; in short, the dragon surprised the child.	19	False	False			that	; in short, 	60
The dragon that the child surprised apologized; by contrast, the dragon surprised the child.	19	False	False			that	; by contrast, 	61
The dragon that the child surprised apologized; in short, the dragon surprised the child.	19	False	False			that	; in short, 	58
The child that the dragon surprised apologized; by contrast, the child apologized.	19	True	False			that	; by contrast, 	63
The child that the dragon surprised apologized; in short, the child apologized.	19	True	False			that	; in short, 	60
The child that the dragon surprised apologized; by contrast, the child apologized.	19	True	False			that	; by contrast, 	61
The child that the dragon surprised apologized; in short, the child apologized.	19	True	False			that	; in short, 	58
The child that the dragon surprised apologized; by contrast, the dragon surprised the child.	19	True	False			that	; by contrast, 	63
The child that the dragon surprised apologized; in short, the dragon surprised the child.	19	True	False			that	; in short, 	60
The child that the dragon surprised apologized; by contrast, the dragon surprised the child.	19	True	False			that	; by contrast, 	61
The child that the dragon surprised apologized; in short, the dragon surprised the child.	19	True	False			that	; in short, 	58
The child that the dragon surprised apologized; by contrast, the dragon apologized.	19	False	False			that	; by contrast, 	63
The child that the dragon surprised apologized; in short, the dragon apologized.	19	False	False			that	; in short, 	60
The child that the dragon surprised apologized; by contrast, the dragon apologized.	19	False	False			that	; by contrast, 	61
The child that the dragon surprised apologized; in short, the dragon apologized.	19	False	False			that	; in short, 	58
The child that the dragon surprised apologized; by contrast, the child surprised the dragon.	19	False	False			that	; by contrast, 	63
The child that the dragon surprised apologized; in short, the child surprised the dragon.	19	False	False			that	; in short, 	60
The child that the dragon surprised apologized; by contrast, the child surprised the dragon.	19	False	False			that	; by contrast, 	61
The child that the dragon surprised apologized; in short, the child surprised the dragon.	19	False	False			that	; in short, 	58
The dragon that the child surprised flew; by contrast, the dragon flew.	19	True	False			that	; by contrast, 	57
The dragon that the child surprised flew; in short, the dragon flew.	19	True	False			that	; in short, 	54
The dragon that the child surprised flew; by contrast, the dragon flew.	19	True	False			that	; by contrast, 	55
The dragon that the child surprised flew; in short, the dragon flew.	19	True	False			that	; in short, 	52
The dragon that the child surprised flew; by contrast, the child surprised the dragon.	19	True	False			that	; by contrast, 	57
The dragon that the child surprised flew; in short, the child surprised the dragon.	19	True	False			that	; in short, 	54
The dragon that the child surprised flew; by contrast, the child surprised the dragon.	19	True	False			that	; by contrast, 	55
The dragon that the child surprised flew; in short, the child surprised the dragon.	19	True	False			that	; in short, 	52
The dragon that the child surprised flew; by contrast, the child flew.	19	False	False			that	; by contrast, 	57
The dragon that the child surprised flew; in short, the child flew.	19	False	False			that	; in short, 	54
The dragon that the child surprised flew; by contrast, the child flew.	19	False	False			that	; by contrast, 	55
The dragon that the child surprised flew; in short, the child flew.	19	False	False			that	; in short, 	52
The dragon that the child surprised flew; by contrast, the dragon surprised the child.	19	False	False			that	; by contrast, 	57
The dragon that the child surprised flew; in short, the dragon surprised the child.	19	False	False			that	; in short, 	54
The dragon that the child surprised flew; by contrast, the dragon surprised the child.	19	False	False			that	; by contrast, 	55
The dragon that the child surprised flew; in short, the dragon surprised the child.	19	False	False			that	; in short, 	52
The child that the dragon surprised flew; by contrast, the child flew.	19	True	False			that	; by contrast, 	57
The child that the dragon surprised flew; in short, the child flew.	19	True	False			that	; in short, 	54
The child that the dragon surprised flew; by contrast, the child flew.	19	True	False			that	; by contrast, 	55
The child that the dragon surprised flew; in short, the child flew.	19	True	False			that	; in short, 	52
The child that the dragon surprised flew; by contrast, the dragon surprised the child.	19	True	False			that	; by contrast, 	57
The child that the dragon surprised flew; in short, the dragon surprised the child.	19	True	False			that	; in short, 	54
The child that the dragon surprised flew; by contrast, the dragon surprised the child.	19	True	False			that	; by contrast, 	55
The child that the dragon surprised flew; in short, the dragon surprised the child.	19	True	False			that	; in short, 	52
The child that the dragon surprised flew; by contrast, the dragon flew.	19	False	False			that	; by contrast, 	57
The child that the dragon surprised flew; in short, the dragon flew.	19	False	False			that	; in short, 	54
The child that the dragon surprised flew; by contrast, the dragon flew.	19	False	False			that	; by contrast, 	55
The child that the dragon surprised flew; in short, the dragon flew.	19	False	False			that	; in short, 	52
The child that the dragon surprised flew; by contrast, the child surprised the dragon.	19	False	False			that	; by contrast, 	57
The child that the dragon surprised flew; in short, the child surprised the dragon.	19	False	False			that	; in short, 	54
The child that the dragon surprised flew; by contrast, the child surprised the dragon.	19	False	False			that	; by contrast, 	55
The child that the dragon surprised flew; in short, the child surprised the dragon.	19	False	False			that	; in short, 	52
The comedian that the audience delighted bombed; by contrast, the comedian bombed.	20	True	False			that	; by contrast, 	64
The comedian that the audience delighted bombed; in short, the comedian bombed.	20	True	False			that	; in short, 	61
The comedian that the audience delighted bombed; by contrast, the comedian bombed.	20	True	False			that	; by contrast, 	62
The comedian that the audience delighted bombed; in short, the comedian bombed.	20	True	False			that	; in short, 	59
The comedian that the audience delighted bombed; by contrast, the audience delighted the comedian.	20	True	False			that	; by contrast, 	64
The comedian that the audience delighted bombed; in short, the audience delighted the comedian.	20	True	False			that	; in short, 	61
The comedian that the audience delighted bombed; by contrast, the audience delighted the comedian.	20	True	False			that	; by contrast, 	62
The comedian that the audience delighted bombed; in short, the audience delighted the comedian.	20	True	False			that	; in short, 	59
The comedian that the audience delighted bombed; by contrast, the audience bombed.	20	False	False			that	; by contrast, 	64
The comedian that the audience delighted bombed; in short, the audience bombed.	20	False	False			that	; in short, 	61
The comedian that the audience delighted bombed; by contrast, the audience bombed.	20	False	False			that	; by contrast, 	62
The comedian that the audience delighted bombed; in short, the audience bombed.	20	False	False			that	; in short, 	59
The comedian that the audience delighted bombed; by contrast, the comedian delighted the audience.	20	False	False			that	; by contrast, 	64
The comedian that the audience delighted bombed; in short, the comedian delighted the audience.	20	False	False			that	; in short, 	61
The comedian that the audience delighted bombed; by contrast, the comedian delighted the audience.	20	False	False			that	; by contrast, 	62
The comedian that the audience delighted bombed; in short, the comedian delighted the audience.	20	False	False			that	; in short, 	59
The audience that the comedian delighted bombed; by contrast, the audience bombed.	20	True	False			that	; by contrast, 	64
The audience that the comedian delighted bombed; in short, the audience bombed.	20	True	False			that	; in short, 	61
The audience that the comedian delighted bombed; by contrast, the audience bombed.	20	True	False			that	; by contrast, 	62
The audience that the comedian delighted bombed; in short, the audience bombed.	20	True	False			that	; in short, 	59
The audience that the comedian delighted bombed; by contrast, the comedian delighted the audience.	20	True	False			that	; by contrast, 	64
The audience that the comedian delighted bombed; in short, the comedian delighted the audience.	20	True	False			that	; in short, 	61
The audience that the comedian delighted bombed; by contrast, the comedian delighted the audience.	20	True	False			that	; by contrast, 	62
The audience that the comedian delighted bombed; in short, the comedian delighted the audience.	20	True	False			that	; in short, 	59
The audience that the comedian delighted bombed; by contrast, the comedian bombed.	20	False	False			that	; by contrast, 	64
The audience that the comedian delighted bombed; in short, the comedian bombed.	20	False	False			that	; in short, 	61
The audience that the comedian delighted bombed; by contrast, the comedian bombed.	20	False	False			that	; by contrast, 	62
The audience that the comedian delighted bombed; in short, the comedian bombed.	20	False	False			that	; in short, 	59
The audience that the comedian delighted bombed; by contrast, the audience delighted the comedian.	20	False	False			that	; by contrast, 	64
The audience that the comedian delighted bombed; in short, the audience delighted the comedian.	20	False	False			that	; in short, 	61
The audience that the comedian delighted bombed; by contrast, the audience delighted the comedian.	20	False	False			that	; by contrast, 	62
The audience that the comedian delighted bombed; in short, the audience delighted the comedian.	20	False	False			that	; in short, 	59
The comedian that the audience delighted aged; by contrast, the comedian aged.	20	True	False			that	; by contrast, 	62
The comedian that the audience delighted aged; in short, the comedian aged.	20	True	False			that	; in short, 	59
The comedian that the audience delighted aged; by contrast, the comedian aged.	20	True	False			that	; by contrast, 	60
The comedian that the audience delighted aged; in short, the comedian aged.	20	True	False			that	; in short, 	57
The comedian that the audience delighted aged; by contrast, the audience delighted the comedian.	20	True	False			that	; by contrast, 	62
The comedian that the audience delighted aged; in short, the audience delighted the comedian.	20	True	False			that	; in short, 	59
The comedian that the audience delighted aged; by contrast, the audience delighted the comedian.	20	True	False			that	; by contrast, 	60
The comedian that the audience delighted aged; in short, the audience delighted the comedian.	20	True	False			that	; in short, 	57
The comedian that the audience delighted aged; by contrast, the audience aged.	20	False	False			that	; by contrast, 	62
The comedian that the audience delighted aged; in short, the audience aged.	20	False	False			that	; in short, 	59
The comedian that the audience delighted aged; by contrast, the audience aged.	20	False	False			that	; by contrast, 	60
The comedian that the audience delighted aged; in short, the audience aged.	20	False	False			that	; in short, 	57
The comedian that the audience delighted aged; by contrast, the comedian delighted the audience.	20	False	False			that	; by contrast, 	62
The comedian that the audience delighted aged; in short, the comedian delighted the audience.	20	False	False			that	; in short, 	59
The comedian that the audience delighted aged; by contrast, the comedian delighted the audience.	20	False	False			that	; by contrast, 	60
The comedian that the audience delighted aged; in short, the comedian delighted the audience.	20	False	False			that	; in short, 	57
The audience that the comedian delighted aged; by contrast, the audience aged.	20	True	False			that	; by contrast, 	62
The audience that the comedian delighted aged; in short, the audience aged.	20	True	False			that	; in short, 	59
The audience that the comedian delighted aged; by contrast, the audience aged.	20	True	False			that	; by contrast, 	60
The audience that the comedian delighted aged; in short, the audience aged.	20	True	False			that	; in short, 	57
The audience that the comedian delighted aged; by contrast, the comedian delighted the audience.	20	True	False			that	; by contrast, 	62
The audience that the comedian delighted aged; in short, the comedian delighted the audience.	20	True	False			that	; in short, 	59
The audience that the comedian delighted aged; by contrast, the comedian delighted the audience.	20	True	False			that	; by contrast, 	60
The audience that the comedian delighted aged; in short, the comedian delighted the audience.	20	True	False			that	; in short, 	57
The audience that the comedian delighted aged; by contrast, the comedian aged.	20	False	False			that	; by contrast, 	62
The audience that the comedian delighted aged; in short, the comedian aged.	20	False	False			that	; in short, 	59
The audience that the comedian delighted aged; by contrast, the comedian aged.	20	False	False			that	; by contrast, 	60
The audience that the comedian delighted aged; in short, the comedian aged.	20	False	False			that	; in short, 	57
The audience that the comedian delighted aged; by contrast, the audience delighted the comedian.	20	False	False			that	; by contrast, 	62
The audience that the comedian delighted aged; in short, the audience delighted the comedian.	20	False	False			that	; in short, 	59
The audience that the comedian delighted aged; by contrast, the audience delighted the comedian.	20	False	False			that	; by contrast, 	60
The audience that the comedian delighted aged; in short, the audience delighted the comedian.	20	False	False			that	; in short, 	57
The therapist that the insurer frustrated refused; by contrast, the therapist refused.	21	True	False			that	; by contrast, 	66
The therapist that the insurer frustrated refused; in short, the therapist refused.	21	True	False			that	; in short, 	63
The therapist that the insurer frustrated refused; by contrast, the therapist refused.	21	True	False			that	; by contrast, 	64
The therapist that the insurer frustrated refused; in short, the therapist refused.	21	True	False			that	; in short, 	61
The therapist that the insurer frustrated refused; by contrast, the insurer frustrated the therapist.	21	True	False			that	; by contrast, 	66
The therapist that the insurer frustrated refused; in short, the insurer frustrated the therapist.	21	True	False			that	; in short, 	63
The therapist that the insurer frustrated refused; by contrast, the insurer frustrated the therapist.	21	True	False			that	; by contrast, 	64
The therapist that the insurer frustrated refused; in short, the insurer frustrated the therapist.	21	True	False			that	; in short, 	61
The therapist that the insurer frustrated refused; by contrast, the insurer refused.	21	False	False			that	; by contrast, 	66
The therapist that the insurer frustrated refused; in short, the insurer refused.	21	False	False			that	; in short, 	63
The therapist that the insurer frustrated refused; by contrast, the insurer refused.	21	False	False			that	; by contrast, 	64
The therapist that the insurer frustrated refused; in short, the insurer refused.	21	False	False			that	; in short, 	61
The therapist that the insurer frustrated refused; by contrast, the therapist frustrated the insurer.	21	False	False			that	; by contrast, 	66
The therapist that the insurer frustrated refused; in short, the therapist frustrated the insurer.	21	False	False			that	; in short, 	63
The therapist that the insurer frustrated refused; by contrast, the therapist frustrated the insurer.	21	False	False			that	; by contrast, 	64
The therapist that the insurer frustrated refused; in short, the therapist frustrated the insurer.	21	False	False			that	; in short, 	61
The insurer that the therapist frustrated refused; by contrast, the insurer refused.	21	True	False			that	; by contrast, 	66
The insurer that the therapist frustrated refused; in short, the insurer refused.	21	True	False			that	; in short, 	63
The insurer that the therapist frustrated refused; by contrast, the insurer refused.	21	True	False			that	; by contrast, 	64
The insurer that the therapist frustrated refused; in short, the insurer refused.	21	True	False			that	; in short, 	61
The insurer that the therapist frustrated refused; by contrast, the therapist frustrated the insurer.	21	True	False			that	; by contrast, 	66
The insurer that the therapist frustrated refused; in short, the therapist frustrated the insurer.	21	True	False			that	; in short, 	63
The insurer that the therapist frustrated refused; by contrast, the therapist frustrated the insurer.	21	True	False			that	; by contrast, 	64
The insurer that the therapist frustrated refused; in short, the therapist frustrated the insurer.	21	True	False			that	; in short, 	61
The insurer that the therapist frustrated refused; by contrast, the therapist refused.	21	False	False			that	; by contrast, 	66
The insurer that the therapist frustrated refused; in short, the therapist refused.	21	False	False			that	; in short, 	63
The insurer that the therapist frustrated refused; by contrast, the therapist refused.	21	False	False			that	; by contrast, 	64
The insurer that the therapist frustrated refused; in short, the therapist refused.	21	False	False			that	; in short, 	61
The insurer that the therapist frustrated refused; by contrast, the insurer frustrated the therapist.	21	False	False			that	; by contrast, 	66
The insurer that the therapist frustrated refused; in short, the insurer frustrated the therapist.	21	False	False			that	; in short, 	63
The insurer that the therapist frustrated refused; by contrast, the insurer frustrated the therapist.	21	False	False			that	; by contrast, 	64
The insurer that the therapist frustrated refused; in short, the insurer frustrated the therapist.	21	False	False			that	; in short, 	61
The therapist that the insurer frustrated screamed; by contrast, the therapist screamed.	21	True	False			that	; by contrast, 	67
The therapist that the insurer frustrated screamed; in short, the therapist screamed.	21	True	False			that	; in short, 	64
The therapist that the insurer frustrated screamed; by contrast, the therapist screamed.	21	True	False			that	; by contrast, 	65
The therapist that the insurer frustrated screamed; in short, the therapist screamed.	21	True	False			that	; in short, 	62
The therapist that the insurer frustrated screamed; by contrast, the insurer frustrated the therapist.	21	True	False			that	; by contrast, 	67
The therapist that the insurer frustrated screamed; in short, the insurer frustrated the therapist.	21	True	False			that	; in short, 	64
The therapist that the insurer frustrated screamed; by contrast, the insurer frustrated the therapist.	21	True	False			that	; by contrast, 	65
The therapist that the insurer frustrated screamed; in short, the insurer frustrated the therapist.	21	True	False			that	; in short, 	62
The therapist that the insurer frustrated screamed; by contrast, the insurer screamed.	21	False	False			that	; by contrast, 	67
The therapist that the insurer frustrated screamed; in short, the insurer screamed.	21	False	False			that	; in short, 	64
The therapist that the insurer frustrated screamed; by contrast, the insurer screamed.	21	False	False			that	; by contrast, 	65
The therapist that the insurer frustrated screamed; in short, the insurer screamed.	21	False	False			that	; in short, 	62
The therapist that the insurer frustrated screamed; by contrast, the therapist frustrated the insurer.	21	False	False			that	; by contrast, 	67
The therapist that the insurer frustrated screamed; in short, the therapist frustrated the insurer.	21	False	False			that	; in short, 	64
The therapist that the insurer frustrated screamed; by contrast, the therapist frustrated the insurer.	21	False	False			that	; by contrast, 	65
The therapist that the insurer frustrated screamed; in short, the therapist frustrated the insurer.	21	False	False			that	; in short, 	62
The insurer that the therapist frustrated screamed; by contrast, the insurer screamed.	21	True	False			that	; by contrast, 	67
The insurer that the therapist frustrated screamed; in short, the insurer screamed.	21	True	False			that	; in short, 	64
The insurer that the therapist frustrated screamed; by contrast, the insurer screamed.	21	True	False			that	; by contrast, 	65
The insurer that the therapist frustrated screamed; in short, the insurer screamed.	21	True	False			that	; in short, 	62
The insurer that the therapist frustrated screamed; by contrast, the therapist frustrated the insurer.	21	True	False			that	; by contrast, 	67
The insurer that the therapist frustrated screamed; in short, the therapist frustrated the insurer.	21	True	False			that	; in short, 	64
The insurer that the therapist frustrated screamed; by contrast, the therapist frustrated the insurer.	21	True	False			that	; by contrast, 	65
The insurer that the therapist frustrated screamed; in short, the therapist frustrated the insurer.	21	True	False			that	; in short, 	62
The insurer that the therapist frustrated screamed; by contrast, the therapist screamed.	21	False	False			that	; by contrast, 	67
The insurer that the therapist frustrated screamed; in short, the therapist screamed.	21	False	False			that	; in short, 	64
The insurer that the therapist frustrated screamed; by contrast, the therapist screamed.	21	False	False			that	; by contrast, 	65
The insurer that the therapist frustrated screamed; in short, the therapist screamed.	21	False	False			that	; in short, 	62
The insurer that the therapist frustrated screamed; by contrast, the insurer frustrated the therapist.	21	False	False			that	; by contrast, 	67
The insurer that the therapist frustrated screamed; in short, the insurer frustrated the therapist.	21	False	False			that	; in short, 	64
The insurer that the therapist frustrated screamed; by contrast, the insurer frustrated the therapist.	21	False	False			that	; by contrast, 	65
The insurer that the therapist frustrated screamed; in short, the insurer frustrated the therapist.	21	False	False			that	; in short, 	62
The shoes that the carpet destroyed shone; by contrast, the shoes shone.	22	True	False			that	; by contrast, 	58
The shoes that the carpet destroyed shone; in short, the shoes shone.	22	True	False			that	; in short, 	55
The shoes that the carpet destroyed shone; by contrast, the shoes shone.	22	True	False			that	; by contrast, 	56
The shoes that the carpet destroyed shone; in short, the shoes shone.	22	True	False			that	; in short, 	53
The shoes that the carpet destroyed shone; by contrast, the carpet destroyed the shoes.	22	True	False			that	; by contrast, 	58
The shoes that the carpet destroyed shone; in short, the carpet destroyed the shoes.	22	True	False			that	; in short, 	55
The shoes that the carpet destroyed shone; by contrast, the carpet destroyed the shoes.	22	True	False			that	; by contrast, 	56
The shoes that the carpet destroyed shone; in short, the carpet destroyed the shoes.	22	True	False			that	; in short, 	53
The shoes that the carpet destroyed shone; by contrast, the carpet shone.	22	False	False			that	; by contrast, 	58
The shoes that the carpet destroyed shone; in short, the carpet shone.	22	False	False			that	; in short, 	55
The shoes that the carpet destroyed shone; by contrast, the carpet shone.	22	False	False			that	; by contrast, 	56
The shoes that the carpet destroyed shone; in short, the carpet shone.	22	False	False			that	; in short, 	53
The shoes that the carpet destroyed shone; by contrast, the shoes destroyed the carpet.	22	False	False			that	; by contrast, 	58
The shoes that the carpet destroyed shone; in short, the shoes destroyed the carpet.	22	False	False			that	; in short, 	55
The shoes that the carpet destroyed shone; by contrast, the shoes destroyed the carpet.	22	False	False			that	; by contrast, 	56
The shoes that the carpet destroyed shone; in short, the shoes destroyed the carpet.	22	False	False			that	; in short, 	53
The carpet that the shoes destroyed shone; by contrast, the carpet shone.	22	True	False			that	; by contrast, 	58
The carpet that the shoes destroyed shone; in short, the carpet shone.	22	True	False			that	; in short, 	55
The carpet that the shoes destroyed shone; by contrast, the carpet shone.	22	True	False			that	; by contrast, 	56
The carpet that the shoes destroyed shone; in short, the carpet shone.	22	True	False			that	; in short, 	53
The carpet that the shoes destroyed shone; by contrast, the shoes destroyed the carpet.	22	True	False			that	; by contrast, 	58
The carpet that the shoes destroyed shone; in short, the shoes destroyed the carpet.	22	True	False			that	; in short, 	55
The carpet that the shoes destroyed shone; by contrast, the shoes destroyed the carpet.	22	True	False			that	; by contrast, 	56
The carpet that the shoes destroyed shone; in short, the shoes destroyed the carpet.	22	True	False			that	; in short, 	53
The carpet that the shoes destroyed shone; by contrast, the shoes shone.	22	False	False			that	; by contrast, 	58
The carpet that the shoes destroyed shone; in short, the shoes shone.	22	False	False			that	; in short, 	55
The carpet that the shoes destroyed shone; by contrast, the shoes shone.	22	False	False			that	; by contrast, 	56
The carpet that the shoes destroyed shone; in short, the shoes shone.	22	False	False			that	; in short, 	53
The carpet that the shoes destroyed shone; by contrast, the carpet destroyed the shoes.	22	False	False			that	; by contrast, 	58
The carpet that the shoes destroyed shone; in short, the carpet destroyed the shoes.	22	False	False			that	; in short, 	55
The carpet that the shoes destroyed shone; by contrast, the carpet destroyed the shoes.	22	False	False			that	; by contrast, 	56
The carpet that the shoes destroyed shone; in short, the carpet destroyed the shoes.	22	False	False			that	; in short, 	53
The shoes that the carpet destroyed deteriorated; by contrast, the shoes deteriorated.	22	True	False			that	; by contrast, 	65
The shoes that the carpet destroyed deteriorated; in short, the shoes deteriorated.	22	True	False			that	; in short, 	62
The shoes that the carpet destroyed deteriorated; by contrast, the shoes deteriorated.	22	True	False			that	; by contrast, 	63
The shoes that the carpet destroyed deteriorated; in short, the shoes deteriorated.	22	True	False			that	; in short, 	60
The shoes that the carpet destroyed deteriorated; by contrast, the carpet destroyed the shoes.	22	True	False			that	; by contrast, 	65
The shoes that the carpet destroyed deteriorated; in short, the carpet destroyed the shoes.	22	True	False			that	; in short, 	62
The shoes that the carpet destroyed deteriorated; by contrast, the carpet destroyed the shoes.	22	True	False			that	; by contrast, 	63
The shoes that the carpet destroyed deteriorated; in short, the carpet destroyed the shoes.	22	True	False			that	; in short, 	60
The shoes that the carpet destroyed deteriorated; by contrast, the carpet deteriorated.	22	False	False			that	; by contrast, 	65
The shoes that the carpet destroyed deteriorated; in short, the carpet deteriorated.	22	False	False			that	; in short, 	62
The shoes that the carpet destroyed deteriorated; by contrast, the carpet deteriorated.	22	False	False			that	; by contrast, 	63
The shoes that the carpet destroyed deteriorated; in short, the carpet deteriorated.	22	False	False			that	; in short, 	60
The shoes that the carpet destroyed deteriorated; by contrast, the shoes destroyed the carpet.	22	False	False			that	; by contrast, 	65
The shoes that the carpet destroyed deteriorated; in short, the shoes destroyed the carpet.	22	False	False			that	; in short, 	62
The shoes that the carpet destroyed deteriorated; by contrast, the shoes destroyed the carpet.	22	False	False			that	; by contrast, 	63
The shoes that the carpet destroyed deteriorated; in short, the shoes destroyed the carpet.	22	False	False			that	; in short, 	60
The carpet that the shoes destroyed deteriorated; by contrast, the carpet deteriorated.	22	True	False			that	; by contrast, 	65
The carpet that the shoes destroyed deteriorated; in short, the carpet deteriorated.	22	True	False			that	; in short, 	62
The carpet that the shoes destroyed deteriorated; by contrast, the carpet deteriorated.	22	True	False			that	; by contrast, 	63
The carpet that the shoes destroyed deteriorated; in short, the carpet deteriorated.	22	True	False			that	; in short, 	60
The carpet that the shoes destroyed deteriorated; by contrast, the shoes destroyed the carpet.	22	True	False			that	; by contrast, 	65
The carpet that the shoes destroyed deteriorated; in short, the shoes destroyed the carpet.	22	True	False			that	; in short, 	62
The carpet that the shoes destroyed deteriorated; by contrast, the shoes destroyed the carpet.	22	True	False			that	; by contrast, 	63
The carpet that the shoes destroyed deteriorated; in short, the shoes destroyed the carpet.	22	True	False			that	; in short, 	60
The carpet that the shoes destroyed deteriorated; by contrast, the shoes deteriorated.	22	False	False			that	; by contrast, 	65
The carpet that the shoes destroyed deteriorated; in short, the shoes deteriorated.	22	False	False			that	; in short, 	62
The carpet that the shoes destroyed deteriorated; by contrast, the shoes deteriorated.	22	False	False			that	; by contrast, 	63
The carpet that the shoes destroyed deteriorated; in short, the shoes deteriorated.	22	False	False			that	; in short, 	60
The carpet that the shoes destroyed deteriorated; by contrast, the carpet destroyed the shoes.	22	False	False			that	; by contrast, 	65
The carpet that the shoes destroyed deteriorated; in short, the carpet destroyed the shoes.	22	False	False			that	; in short, 	62
The carpet that the shoes destroyed deteriorated; by contrast, the carpet destroyed the shoes.	22	False	False			that	; by contrast, 	63
The carpet that the shoes destroyed deteriorated; in short, the carpet destroyed the shoes.	22	False	False			that	; in short, 	60
The principal that the student expelled smiled; by contrast, the principal smiled.	23	True	False			that	; by contrast, 	63
The principal that the student expelled smiled; in short, the principal smiled.	23	True	False			that	; in short, 	60
The principal that the student expelled smiled; by contrast, the principal smiled.	23	True	False			that	; by contrast, 	61
The principal that the student expelled smiled; in short, the principal smiled.	23	True	False			that	; in short, 	58
The principal that the student expelled smiled; by contrast, the student expelled the principal.	23	True	False			that	; by contrast, 	63
The principal that the student expelled smiled; in short, the student expelled the principal.	23	True	False			that	; in short, 	60
The principal that the student expelled smiled; by contrast, the student expelled the principal.	23	True	False			that	; by contrast, 	61
The principal that the student expelled smiled; in short, the student expelled the principal.	23	True	False			that	; in short, 	58
The principal that the student expelled smiled; by contrast, the student smiled.	23	False	False			that	; by contrast, 	63
The principal that the student expelled smiled; in short, the student smiled.	23	False	False			that	; in short, 	60
The principal that the student expelled smiled; by contrast, the student smiled.	23	False	False			that	; by contrast, 	61
The principal that the student expelled smiled; in short, the student smiled.	23	False	False			that	; in short, 	58
The principal that the student expelled smiled; by contrast, the principal expelled the student.	23	False	False			that	; by contrast, 	63
The principal that the student expelled smiled; in short, the principal expelled the student.	23	False	False			that	; in short, 	60
The principal that the student expelled smiled; by contrast, the principal expelled the student.	23	False	False			that	; by contrast, 	61
The principal that the student expelled smiled; in short, the principal expelled the student.	23	False	False			that	; in short, 	58
The student that the principal expelled smiled; by contrast, the student smiled.	23	True	False			that	; by contrast, 	63
The student that the principal expelled smiled; in short, the student smiled.	23	True	False			that	; in short, 	60
The student that the principal expelled smiled; by contrast, the student smiled.	23	True	False			that	; by contrast, 	61
The student that the principal expelled smiled; in short, the student smiled.	23	True	False			that	; in short, 	58
The student that the principal expelled smiled; by contrast, the principal expelled the student.	23	True	False			that	; by contrast, 	63
The student that the principal expelled smiled; in short, the principal expelled the student.	23	True	False			that	; in short, 	60
The student that the principal expelled smiled; by contrast, the principal expelled the student.	23	True	False			that	; by contrast, 	61
The student that the principal expelled smiled; in short, the principal expelled the student.	23	True	False			that	; in short, 	58
The student that the principal expelled smiled; by contrast, the principal smiled.	23	False	False			that	; by contrast, 	63
The student that the principal expelled smiled; in short, the principal smiled.	23	False	False			that	; in short, 	60
The student that the principal expelled smiled; by contrast, the principal smiled.	23	False	False			that	; by contrast, 	61
The student that the principal expelled smiled; in short, the principal smiled.	23	False	False			that	; in short, 	58
The student that the principal expelled smiled; by contrast, the student expelled the principal.	23	False	False			that	; by contrast, 	63
The student that the principal expelled smiled; in short, the student expelled the principal.	23	False	False			that	; in short, 	60
The student that the principal expelled smiled; by contrast, the student expelled the principal.	23	False	False			that	; by contrast, 	61
The student that the principal expelled smiled; in short, the student expelled the principal.	23	False	False			that	; in short, 	58
The principal that the student expelled frowned; by contrast, the principal frowned.	23	True	False			that	; by contrast, 	64
The principal that the student expelled frowned; in short, the principal frowned.	23	True	False			that	; in short, 	61
The principal that the student expelled frowned; by contrast, the principal frowned.	23	True	False			that	; by contrast, 	62
The principal that the student expelled frowned; in short, the principal frowned.	23	True	False			that	; in short, 	59
The principal that the student expelled frowned; by contrast, the student expelled the principal.	23	True	False			that	; by contrast, 	64
The principal that the student expelled frowned; in short, the student expelled the principal.	23	True	False			that	; in short, 	61
The principal that the student expelled frowned; by contrast, the student expelled the principal.	23	True	False			that	; by contrast, 	62
The principal that the student expelled frowned; in short, the student expelled the principal.	23	True	False			that	; in short, 	59
The principal that the student expelled frowned; by contrast, the student frowned.	23	False	False			that	; by contrast, 	64
The principal that the student expelled frowned; in short, the student frowned.	23	False	False			that	; in short, 	61
